,videoId,comment
12900,5UPa_hu5opg,Nunca gano:c
12901,5UPa_hu5opg,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
12902,5UPa_hu5opg,The chance to get iPhone is 0.000000000000000000001%😅
12903,5UPa_hu5opg,Norengo tarjeta😢
12904,5UPa_hu5opg,Im
12905,5UPa_hu5opg,Amake din
12906,5UPa_hu5opg,1.000.000 missed calls from Samsung
12907,5UPa_hu5opg,Ami ki pabo
12908,5UPa_hu5opg,already subscribed😢
12909,5UPa_hu5opg,I’m subscribed  🪼
12910,5UPa_hu5opg,I REALLY NEED A NEW ONEEE
12911,5UPa_hu5opg,PLZZZZ
12912,5UPa_hu5opg,🎉🎉🎉🎉🎉❤❤❤❤❤
12913,5UPa_hu5opg,🇮🇳🇮🇳🇮🇳
12914,5UPa_hu5opg,Meme😢
12915,5UPa_hu5opg,A
12916,5UPa_hu5opg,I wish to get it 😢 helps for studies ❤
12917,5UPa_hu5opg,Can I get a chance t
12918,5UPa_hu5opg,yo soy de guatemala mrBeast ya estoy  suscrito
12919,zv_oq5UNDAo,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
12920,zv_oq5UNDAo,Nunca gano:c
12921,zv_oq5UNDAo,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
12922,zv_oq5UNDAo,The chance to get iPhone is 0.000000000000000000001%😅
12923,zv_oq5UNDAo,Norengo tarjeta😢
12924,zv_oq5UNDAo,Im
12925,zv_oq5UNDAo,Amake din
12926,zv_oq5UNDAo,1.000.000 missed calls from Samsung
12927,zv_oq5UNDAo,Ami ki pabo
12928,zv_oq5UNDAo,already subscribed😢
12929,zv_oq5UNDAo,I’m subscribed  🪼
12930,zv_oq5UNDAo,I REALLY NEED A NEW ONEEE
12931,zv_oq5UNDAo,PLZZZZ
12932,zv_oq5UNDAo,🎉🎉🎉🎉🎉❤❤❤❤❤
12933,zv_oq5UNDAo,🇮🇳🇮🇳🇮🇳
12934,zv_oq5UNDAo,Meme😢
12935,zv_oq5UNDAo,A
12936,zv_oq5UNDAo,I wish to get it 😢 helps for studies ❤
12937,zv_oq5UNDAo,Can I get a chance t
12938,zv_oq5UNDAo,yo soy de guatemala mrBeast ya estoy  suscrito
12939,NiqkH7qVW0U,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
12940,NiqkH7qVW0U,Nunca gano:c
12941,NiqkH7qVW0U,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
12942,NiqkH7qVW0U,The chance to get iPhone is 0.000000000000000000001%😅
12943,NiqkH7qVW0U,Norengo tarjeta😢
12944,NiqkH7qVW0U,Im
12945,NiqkH7qVW0U,Amake din
12946,NiqkH7qVW0U,1.000.000 missed calls from Samsung
12947,NiqkH7qVW0U,Ami ki pabo
12948,NiqkH7qVW0U,already subscribed😢
12949,NiqkH7qVW0U,I’m subscribed  🪼
12950,NiqkH7qVW0U,I REALLY NEED A NEW ONEEE
12951,NiqkH7qVW0U,PLZZZZ
12952,NiqkH7qVW0U,🎉🎉🎉🎉🎉❤❤❤❤❤
12953,NiqkH7qVW0U,🇮🇳🇮🇳🇮🇳
12954,NiqkH7qVW0U,Meme😢
12955,NiqkH7qVW0U,A
12956,NiqkH7qVW0U,I wish to get it 😢 helps for studies ❤
12957,NiqkH7qVW0U,Can I get a chance t
12958,NiqkH7qVW0U,yo soy de guatemala mrBeast ya estoy  suscrito
12959,boBokLXe5o8,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
12960,boBokLXe5o8,Nunca gano:c
12961,boBokLXe5o8,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
12962,boBokLXe5o8,The chance to get iPhone is 0.000000000000000000001%😅
12963,boBokLXe5o8,Norengo tarjeta😢
12964,boBokLXe5o8,Im
12965,boBokLXe5o8,Amake din
12966,boBokLXe5o8,1.000.000 missed calls from Samsung
12967,boBokLXe5o8,Ami ki pabo
12968,boBokLXe5o8,already subscribed😢
12969,boBokLXe5o8,I’m subscribed  🪼
12970,boBokLXe5o8,I REALLY NEED A NEW ONEEE
12971,boBokLXe5o8,PLZZZZ
12972,boBokLXe5o8,🎉🎉🎉🎉🎉❤❤❤❤❤
12973,boBokLXe5o8,🇮🇳🇮🇳🇮🇳
12974,boBokLXe5o8,Meme😢
12975,boBokLXe5o8,A
12976,boBokLXe5o8,I wish to get it 😢 helps for studies ❤
12977,boBokLXe5o8,Can I get a chance t
12978,boBokLXe5o8,yo soy de guatemala mrBeast ya estoy  suscrito
12979,7YOzgk-U4EU,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
12980,7YOzgk-U4EU,Nunca gano:c
12981,7YOzgk-U4EU,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
12982,7YOzgk-U4EU,The chance to get iPhone is 0.000000000000000000001%😅
12983,7YOzgk-U4EU,Norengo tarjeta😢
12984,7YOzgk-U4EU,Im
12985,7YOzgk-U4EU,Amake din
12986,7YOzgk-U4EU,1.000.000 missed calls from Samsung
12987,7YOzgk-U4EU,Ami ki pabo
12988,7YOzgk-U4EU,already subscribed😢
12989,7YOzgk-U4EU,I’m subscribed  🪼
12990,7YOzgk-U4EU,I REALLY NEED A NEW ONEEE
12991,7YOzgk-U4EU,PLZZZZ
12992,7YOzgk-U4EU,🎉🎉🎉🎉🎉❤❤❤❤❤
12993,7YOzgk-U4EU,🇮🇳🇮🇳🇮🇳
12994,7YOzgk-U4EU,Meme😢
12995,7YOzgk-U4EU,A
12996,7YOzgk-U4EU,I wish to get it 😢 helps for studies ❤
12997,7YOzgk-U4EU,Can I get a chance t
12998,7YOzgk-U4EU,yo soy de guatemala mrBeast ya estoy  suscrito
12999,prdSftLj9-g,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13000,prdSftLj9-g,Nunca gano:c
13001,prdSftLj9-g,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13002,prdSftLj9-g,The chance to get iPhone is 0.000000000000000000001%😅
13003,prdSftLj9-g,Norengo tarjeta😢
13004,prdSftLj9-g,Im
13005,prdSftLj9-g,Amake din
13006,prdSftLj9-g,1.000.000 missed calls from Samsung
13007,prdSftLj9-g,Ami ki pabo
13008,prdSftLj9-g,already subscribed😢
13009,prdSftLj9-g,I’m subscribed  🪼
13010,prdSftLj9-g,I REALLY NEED A NEW ONEEE
13011,prdSftLj9-g,PLZZZZ
13012,prdSftLj9-g,🎉🎉🎉🎉🎉❤❤❤❤❤
13013,prdSftLj9-g,🇮🇳🇮🇳🇮🇳
13014,prdSftLj9-g,Meme😢
13015,prdSftLj9-g,A
13016,prdSftLj9-g,I wish to get it 😢 helps for studies ❤
13017,prdSftLj9-g,Can I get a chance t
13018,prdSftLj9-g,yo soy de guatemala mrBeast ya estoy  suscrito
13019,pzlPJmNyepA,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13020,pzlPJmNyepA,Nunca gano:c
13021,pzlPJmNyepA,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13022,pzlPJmNyepA,The chance to get iPhone is 0.000000000000000000001%😅
13023,pzlPJmNyepA,Norengo tarjeta😢
13024,pzlPJmNyepA,Im
13025,pzlPJmNyepA,Amake din
13026,pzlPJmNyepA,1.000.000 missed calls from Samsung
13027,pzlPJmNyepA,Ami ki pabo
13028,pzlPJmNyepA,already subscribed😢
13029,pzlPJmNyepA,I’m subscribed  🪼
13030,pzlPJmNyepA,I REALLY NEED A NEW ONEEE
13031,pzlPJmNyepA,PLZZZZ
13032,pzlPJmNyepA,🎉🎉🎉🎉🎉❤❤❤❤❤
13033,pzlPJmNyepA,🇮🇳🇮🇳🇮🇳
13034,pzlPJmNyepA,Meme😢
13035,pzlPJmNyepA,A
13036,pzlPJmNyepA,I wish to get it 😢 helps for studies ❤
13037,pzlPJmNyepA,Can I get a chance t
13038,pzlPJmNyepA,yo soy de guatemala mrBeast ya estoy  suscrito
13039,QNoqAnJOSqU,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13040,QNoqAnJOSqU,Nunca gano:c
13041,QNoqAnJOSqU,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13042,QNoqAnJOSqU,The chance to get iPhone is 0.000000000000000000001%😅
13043,QNoqAnJOSqU,Norengo tarjeta😢
13044,QNoqAnJOSqU,Im
13045,QNoqAnJOSqU,Amake din
13046,QNoqAnJOSqU,1.000.000 missed calls from Samsung
13047,QNoqAnJOSqU,Ami ki pabo
13048,QNoqAnJOSqU,already subscribed😢
13049,QNoqAnJOSqU,I’m subscribed  🪼
13050,QNoqAnJOSqU,I REALLY NEED A NEW ONEEE
13051,QNoqAnJOSqU,PLZZZZ
13052,QNoqAnJOSqU,🎉🎉🎉🎉🎉❤❤❤❤❤
13053,QNoqAnJOSqU,🇮🇳🇮🇳🇮🇳
13054,QNoqAnJOSqU,Meme😢
13055,QNoqAnJOSqU,A
13056,QNoqAnJOSqU,I wish to get it 😢 helps for studies ❤
13057,QNoqAnJOSqU,Can I get a chance t
13058,QNoqAnJOSqU,yo soy de guatemala mrBeast ya estoy  suscrito
13059,kzIA4vKyhRQ,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13060,kzIA4vKyhRQ,Nunca gano:c
13061,kzIA4vKyhRQ,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13062,kzIA4vKyhRQ,The chance to get iPhone is 0.000000000000000000001%😅
13063,kzIA4vKyhRQ,Norengo tarjeta😢
13064,kzIA4vKyhRQ,Im
13065,kzIA4vKyhRQ,Amake din
13066,kzIA4vKyhRQ,1.000.000 missed calls from Samsung
13067,kzIA4vKyhRQ,Ami ki pabo
13068,kzIA4vKyhRQ,already subscribed😢
13069,kzIA4vKyhRQ,I’m subscribed  🪼
13070,kzIA4vKyhRQ,I REALLY NEED A NEW ONEEE
13071,kzIA4vKyhRQ,PLZZZZ
13072,kzIA4vKyhRQ,🎉🎉🎉🎉🎉❤❤❤❤❤
13073,kzIA4vKyhRQ,🇮🇳🇮🇳🇮🇳
13074,kzIA4vKyhRQ,Meme😢
13075,kzIA4vKyhRQ,A
13076,kzIA4vKyhRQ,I wish to get it 😢 helps for studies ❤
13077,kzIA4vKyhRQ,Can I get a chance t
13078,kzIA4vKyhRQ,yo soy de guatemala mrBeast ya estoy  suscrito
13079,DfonKqMENrg,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13080,DfonKqMENrg,Nunca gano:c
13081,DfonKqMENrg,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13082,DfonKqMENrg,The chance to get iPhone is 0.000000000000000000001%😅
13083,DfonKqMENrg,Norengo tarjeta😢
13084,DfonKqMENrg,Im
13085,DfonKqMENrg,Amake din
13086,DfonKqMENrg,1.000.000 missed calls from Samsung
13087,DfonKqMENrg,Ami ki pabo
13088,DfonKqMENrg,already subscribed😢
13089,DfonKqMENrg,I’m subscribed  🪼
13090,DfonKqMENrg,I REALLY NEED A NEW ONEEE
13091,DfonKqMENrg,PLZZZZ
13092,DfonKqMENrg,🎉🎉🎉🎉🎉❤❤❤❤❤
13093,DfonKqMENrg,🇮🇳🇮🇳🇮🇳
13094,DfonKqMENrg,Meme😢
13095,DfonKqMENrg,A
13096,DfonKqMENrg,I wish to get it 😢 helps for studies ❤
13097,DfonKqMENrg,Can I get a chance t
13098,DfonKqMENrg,yo soy de guatemala mrBeast ya estoy  suscrito
13099,MUQCwdkEbq0,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13100,MUQCwdkEbq0,Nunca gano:c
13101,MUQCwdkEbq0,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13102,MUQCwdkEbq0,The chance to get iPhone is 0.000000000000000000001%😅
13103,MUQCwdkEbq0,Norengo tarjeta😢
13104,MUQCwdkEbq0,Im
13105,MUQCwdkEbq0,Amake din
13106,MUQCwdkEbq0,1.000.000 missed calls from Samsung
13107,MUQCwdkEbq0,Ami ki pabo
13108,MUQCwdkEbq0,already subscribed😢
13109,MUQCwdkEbq0,I’m subscribed  🪼
13110,MUQCwdkEbq0,I REALLY NEED A NEW ONEEE
13111,MUQCwdkEbq0,PLZZZZ
13112,MUQCwdkEbq0,🎉🎉🎉🎉🎉❤❤❤❤❤
13113,MUQCwdkEbq0,🇮🇳🇮🇳🇮🇳
13114,MUQCwdkEbq0,Meme😢
13115,MUQCwdkEbq0,A
13116,MUQCwdkEbq0,I wish to get it 😢 helps for studies ❤
13117,MUQCwdkEbq0,Can I get a chance t
13118,MUQCwdkEbq0,yo soy de guatemala mrBeast ya estoy  suscrito
13119,JlUzoQN9FWw,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13120,JlUzoQN9FWw,Nunca gano:c
13121,JlUzoQN9FWw,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13122,JlUzoQN9FWw,The chance to get iPhone is 0.000000000000000000001%😅
13123,JlUzoQN9FWw,Norengo tarjeta😢
13124,JlUzoQN9FWw,Im
13125,JlUzoQN9FWw,Amake din
13126,JlUzoQN9FWw,1.000.000 missed calls from Samsung
13127,JlUzoQN9FWw,Ami ki pabo
13128,JlUzoQN9FWw,already subscribed😢
13129,JlUzoQN9FWw,I’m subscribed  🪼
13130,JlUzoQN9FWw,I REALLY NEED A NEW ONEEE
13131,JlUzoQN9FWw,PLZZZZ
13132,JlUzoQN9FWw,🎉🎉🎉🎉🎉❤❤❤❤❤
13133,JlUzoQN9FWw,🇮🇳🇮🇳🇮🇳
13134,JlUzoQN9FWw,Meme😢
13135,JlUzoQN9FWw,A
13136,JlUzoQN9FWw,I wish to get it 😢 helps for studies ❤
13137,JlUzoQN9FWw,Can I get a chance t
13138,JlUzoQN9FWw,yo soy de guatemala mrBeast ya estoy  suscrito
13139,0VjLq-go1fg,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13140,0VjLq-go1fg,Nunca gano:c
13141,0VjLq-go1fg,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13142,0VjLq-go1fg,The chance to get iPhone is 0.000000000000000000001%😅
13143,0VjLq-go1fg,Norengo tarjeta😢
13144,0VjLq-go1fg,Im
13145,0VjLq-go1fg,Amake din
13146,0VjLq-go1fg,1.000.000 missed calls from Samsung
13147,0VjLq-go1fg,Ami ki pabo
13148,0VjLq-go1fg,already subscribed😢
13149,0VjLq-go1fg,I’m subscribed  🪼
13150,0VjLq-go1fg,I REALLY NEED A NEW ONEEE
13151,0VjLq-go1fg,PLZZZZ
13152,0VjLq-go1fg,🎉🎉🎉🎉🎉❤❤❤❤❤
13153,0VjLq-go1fg,🇮🇳🇮🇳🇮🇳
13154,0VjLq-go1fg,Meme😢
13155,0VjLq-go1fg,A
13156,0VjLq-go1fg,I wish to get it 😢 helps for studies ❤
13157,0VjLq-go1fg,Can I get a chance t
13158,0VjLq-go1fg,yo soy de guatemala mrBeast ya estoy  suscrito
13159,uCIpW9zOmgI,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13160,uCIpW9zOmgI,Nunca gano:c
13161,uCIpW9zOmgI,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13162,uCIpW9zOmgI,The chance to get iPhone is 0.000000000000000000001%😅
13163,uCIpW9zOmgI,Norengo tarjeta😢
13164,uCIpW9zOmgI,Im
13165,uCIpW9zOmgI,Amake din
13166,uCIpW9zOmgI,1.000.000 missed calls from Samsung
13167,uCIpW9zOmgI,Ami ki pabo
13168,uCIpW9zOmgI,already subscribed😢
13169,uCIpW9zOmgI,I’m subscribed  🪼
13170,uCIpW9zOmgI,I REALLY NEED A NEW ONEEE
13171,uCIpW9zOmgI,PLZZZZ
13172,uCIpW9zOmgI,🎉🎉🎉🎉🎉❤❤❤❤❤
13173,uCIpW9zOmgI,🇮🇳🇮🇳🇮🇳
13174,uCIpW9zOmgI,Meme😢
13175,uCIpW9zOmgI,A
13176,uCIpW9zOmgI,I wish to get it 😢 helps for studies ❤
13177,uCIpW9zOmgI,Can I get a chance t
13178,uCIpW9zOmgI,yo soy de guatemala mrBeast ya estoy  suscrito
13179,Z0Poefgrs4w,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13180,Z0Poefgrs4w,Nunca gano:c
13181,Z0Poefgrs4w,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13182,Z0Poefgrs4w,The chance to get iPhone is 0.000000000000000000001%😅
13183,Z0Poefgrs4w,Norengo tarjeta😢
13184,Z0Poefgrs4w,Im
13185,Z0Poefgrs4w,Amake din
13186,Z0Poefgrs4w,1.000.000 missed calls from Samsung
13187,Z0Poefgrs4w,Ami ki pabo
13188,Z0Poefgrs4w,already subscribed😢
13189,Z0Poefgrs4w,I’m subscribed  🪼
13190,Z0Poefgrs4w,I REALLY NEED A NEW ONEEE
13191,Z0Poefgrs4w,PLZZZZ
13192,Z0Poefgrs4w,🎉🎉🎉🎉🎉❤❤❤❤❤
13193,Z0Poefgrs4w,🇮🇳🇮🇳🇮🇳
13194,Z0Poefgrs4w,Meme😢
13195,Z0Poefgrs4w,A
13196,Z0Poefgrs4w,I wish to get it 😢 helps for studies ❤
13197,Z0Poefgrs4w,Can I get a chance t
13198,Z0Poefgrs4w,yo soy de guatemala mrBeast ya estoy  suscrito
13199,MLN6TRB9Jxw,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13200,MLN6TRB9Jxw,Nunca gano:c
13201,MLN6TRB9Jxw,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13202,MLN6TRB9Jxw,The chance to get iPhone is 0.000000000000000000001%😅
13203,MLN6TRB9Jxw,Norengo tarjeta😢
13204,MLN6TRB9Jxw,Im
13205,MLN6TRB9Jxw,Amake din
13206,MLN6TRB9Jxw,1.000.000 missed calls from Samsung
13207,MLN6TRB9Jxw,Ami ki pabo
13208,MLN6TRB9Jxw,already subscribed😢
13209,MLN6TRB9Jxw,I’m subscribed  🪼
13210,MLN6TRB9Jxw,I REALLY NEED A NEW ONEEE
13211,MLN6TRB9Jxw,PLZZZZ
13212,MLN6TRB9Jxw,🎉🎉🎉🎉🎉❤❤❤❤❤
13213,MLN6TRB9Jxw,🇮🇳🇮🇳🇮🇳
13214,MLN6TRB9Jxw,Meme😢
13215,MLN6TRB9Jxw,A
13216,MLN6TRB9Jxw,I wish to get it 😢 helps for studies ❤
13217,MLN6TRB9Jxw,Can I get a chance t
13218,MLN6TRB9Jxw,yo soy de guatemala mrBeast ya estoy  suscrito
13219,vZrL_FFITgs,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13220,vZrL_FFITgs,Nunca gano:c
13221,vZrL_FFITgs,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13222,vZrL_FFITgs,The chance to get iPhone is 0.000000000000000000001%😅
13223,vZrL_FFITgs,Norengo tarjeta😢
13224,vZrL_FFITgs,Im
13225,vZrL_FFITgs,Amake din
13226,vZrL_FFITgs,1.000.000 missed calls from Samsung
13227,vZrL_FFITgs,Ami ki pabo
13228,vZrL_FFITgs,already subscribed😢
13229,vZrL_FFITgs,I’m subscribed  🪼
13230,vZrL_FFITgs,I REALLY NEED A NEW ONEEE
13231,vZrL_FFITgs,PLZZZZ
13232,vZrL_FFITgs,🎉🎉🎉🎉🎉❤❤❤❤❤
13233,vZrL_FFITgs,🇮🇳🇮🇳🇮🇳
13234,vZrL_FFITgs,Meme😢
13235,vZrL_FFITgs,A
13236,vZrL_FFITgs,I wish to get it 😢 helps for studies ❤
13237,vZrL_FFITgs,Can I get a chance t
13238,vZrL_FFITgs,yo soy de guatemala mrBeast ya estoy  suscrito
13239,L7lGD_anC00,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13240,L7lGD_anC00,Nunca gano:c
13241,L7lGD_anC00,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13242,L7lGD_anC00,The chance to get iPhone is 0.000000000000000000001%😅
13243,L7lGD_anC00,Norengo tarjeta😢
13244,L7lGD_anC00,Im
13245,L7lGD_anC00,Amake din
13246,L7lGD_anC00,1.000.000 missed calls from Samsung
13247,L7lGD_anC00,Ami ki pabo
13248,L7lGD_anC00,already subscribed😢
13249,L7lGD_anC00,I’m subscribed  🪼
13250,L7lGD_anC00,I REALLY NEED A NEW ONEEE
13251,L7lGD_anC00,PLZZZZ
13252,L7lGD_anC00,🎉🎉🎉🎉🎉❤❤❤❤❤
13253,L7lGD_anC00,🇮🇳🇮🇳🇮🇳
13254,L7lGD_anC00,Meme😢
13255,L7lGD_anC00,A
13256,L7lGD_anC00,I wish to get it 😢 helps for studies ❤
13257,L7lGD_anC00,Can I get a chance t
13258,L7lGD_anC00,yo soy de guatemala mrBeast ya estoy  suscrito
13259,xu1nhAfnMGA,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13260,xu1nhAfnMGA,Nunca gano:c
13261,xu1nhAfnMGA,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13262,xu1nhAfnMGA,The chance to get iPhone is 0.000000000000000000001%😅
13263,xu1nhAfnMGA,Norengo tarjeta😢
13264,xu1nhAfnMGA,Im
13265,xu1nhAfnMGA,Amake din
13266,xu1nhAfnMGA,1.000.000 missed calls from Samsung
13267,xu1nhAfnMGA,Ami ki pabo
13268,xu1nhAfnMGA,already subscribed😢
13269,xu1nhAfnMGA,I’m subscribed  🪼
13270,xu1nhAfnMGA,I REALLY NEED A NEW ONEEE
13271,xu1nhAfnMGA,PLZZZZ
13272,xu1nhAfnMGA,🎉🎉🎉🎉🎉❤❤❤❤❤
13273,xu1nhAfnMGA,🇮🇳🇮🇳🇮🇳
13274,xu1nhAfnMGA,Meme😢
13275,xu1nhAfnMGA,A
13276,xu1nhAfnMGA,I wish to get it 😢 helps for studies ❤
13277,xu1nhAfnMGA,Can I get a chance t
13278,xu1nhAfnMGA,yo soy de guatemala mrBeast ya estoy  suscrito
13279,D1livXdFGkQ,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13280,D1livXdFGkQ,Nunca gano:c
13281,D1livXdFGkQ,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13282,D1livXdFGkQ,The chance to get iPhone is 0.000000000000000000001%😅
13283,D1livXdFGkQ,Norengo tarjeta😢
13284,D1livXdFGkQ,Im
13285,D1livXdFGkQ,Amake din
13286,D1livXdFGkQ,1.000.000 missed calls from Samsung
13287,D1livXdFGkQ,Ami ki pabo
13288,D1livXdFGkQ,already subscribed😢
13289,D1livXdFGkQ,I’m subscribed  🪼
13290,D1livXdFGkQ,I REALLY NEED A NEW ONEEE
13291,D1livXdFGkQ,PLZZZZ
13292,D1livXdFGkQ,🎉🎉🎉🎉🎉❤❤❤❤❤
13293,D1livXdFGkQ,🇮🇳🇮🇳🇮🇳
13294,D1livXdFGkQ,Meme😢
13295,D1livXdFGkQ,A
13296,D1livXdFGkQ,I wish to get it 😢 helps for studies ❤
13297,D1livXdFGkQ,Can I get a chance t
13298,D1livXdFGkQ,yo soy de guatemala mrBeast ya estoy  suscrito
13299,bwp_3qLgWpQ,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13300,bwp_3qLgWpQ,Nunca gano:c
13301,bwp_3qLgWpQ,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13302,bwp_3qLgWpQ,The chance to get iPhone is 0.000000000000000000001%😅
13303,bwp_3qLgWpQ,Norengo tarjeta😢
13304,bwp_3qLgWpQ,Im
13305,bwp_3qLgWpQ,Amake din
13306,bwp_3qLgWpQ,1.000.000 missed calls from Samsung
13307,bwp_3qLgWpQ,Ami ki pabo
13308,bwp_3qLgWpQ,already subscribed😢
13309,bwp_3qLgWpQ,I’m subscribed  🪼
13310,bwp_3qLgWpQ,I REALLY NEED A NEW ONEEE
13311,bwp_3qLgWpQ,PLZZZZ
13312,bwp_3qLgWpQ,🎉🎉🎉🎉🎉❤❤❤❤❤
13313,bwp_3qLgWpQ,🇮🇳🇮🇳🇮🇳
13314,bwp_3qLgWpQ,Meme😢
13315,bwp_3qLgWpQ,A
13316,bwp_3qLgWpQ,I wish to get it 😢 helps for studies ❤
13317,bwp_3qLgWpQ,Can I get a chance t
13318,bwp_3qLgWpQ,yo soy de guatemala mrBeast ya estoy  suscrito
13319,tZpnfF0-7Ls,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13320,tZpnfF0-7Ls,Nunca gano:c
13321,tZpnfF0-7Ls,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13322,tZpnfF0-7Ls,The chance to get iPhone is 0.000000000000000000001%😅
13323,tZpnfF0-7Ls,Norengo tarjeta😢
13324,tZpnfF0-7Ls,Im
13325,tZpnfF0-7Ls,Amake din
13326,tZpnfF0-7Ls,1.000.000 missed calls from Samsung
13327,tZpnfF0-7Ls,Ami ki pabo
13328,tZpnfF0-7Ls,already subscribed😢
13329,tZpnfF0-7Ls,I’m subscribed  🪼
13330,tZpnfF0-7Ls,I REALLY NEED A NEW ONEEE
13331,tZpnfF0-7Ls,PLZZZZ
13332,tZpnfF0-7Ls,🎉🎉🎉🎉🎉❤❤❤❤❤
13333,tZpnfF0-7Ls,🇮🇳🇮🇳🇮🇳
13334,tZpnfF0-7Ls,Meme😢
13335,tZpnfF0-7Ls,A
13336,tZpnfF0-7Ls,I wish to get it 😢 helps for studies ❤
13337,tZpnfF0-7Ls,Can I get a chance t
13338,tZpnfF0-7Ls,yo soy de guatemala mrBeast ya estoy  suscrito
13339,BwAMltY3-c0,"Please make sure you have an email address on your profile!
We will be reaching out from giveaway@mrbeastbusiness.com if you are selected as a winner! Make sure you check your email and check spam."
13340,BwAMltY3-c0,Nunca gano:c
13341,BwAMltY3-c0,"Mrbeast I also want to get an iPhone, I have subscribed since 2022, hopefully I will get it"
13342,BwAMltY3-c0,The chance to get iPhone is 0.000000000000000000001%😅
13343,BwAMltY3-c0,Norengo tarjeta😢
13344,BwAMltY3-c0,Im
13345,BwAMltY3-c0,Amake din
13346,BwAMltY3-c0,1.000.000 missed calls from Samsung
